gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
CHST2,-0.0010224503,-0.0026579595,-0.007829117,-0.0014709838,-0.010289029,0.046167634,-0.007688094,-0.021031067,-0.00045725293,-0.020862227,-0.013628841,-0.01760337,-0.0007367283,-0.011184942,-0.015931137,-0.0018542382,-0.002573326,-0.00043991412,-0.008527476,0.09006028,0.015979657,0.014672469,0.0019842635,-0.0056355954,-0.008409126,0.0013834722,-0.0012256203,-0.002708801,-0.0039743586,-0.002506818
SLC9A9-AS2,-9.276771e-05,-0.00060543447,-0.0006933221,-0.0010692669,-0.0022654985,-0.00089839235,-0.0004931367,0.007132305,-0.000107415384,-0.0013817551,-0.0008398044,-0.0012352809,-9.765037e-05,-0.0006689102,-0.0011815706,-0.00012694632,-0.00018065308,-0.00015135822,-0.00055660674,0.009370764,-0.00022947832,-0.0003222468,-0.00021971382,-0.0005956673,-0.0005028996,-0.00017577036,-0.00056637643,-0.00020995071,-0.0007226126,-0.0003124818
PLOD2,-0.00015925168,-0.0010393165,-0.0011901722,-0.0018355572,-0.0038890133,-0.0015421895,-0.0008465434,-0.0026653062,-0.00018439427,-9.237293e-06,-0.0014416187,-0.0021205235,-0.00016763007,-0.001148263,-0.0020283328,-0.00021791906,0.0077601043,-0.00025982928,-0.0009554942,-0.002539592,-0.00039393082,-0.00055318896,-0.00037716923,0.02207871,-0.00086330733,-0.00030173556,-0.0009722506,-0.00036040603,-0.0012404711,-0.0005364247
PLSCR2,-0.00014795017,-0.0009655763,-0.0011057246,-0.0017053325,0.00015318398,-0.0014327791,-0.00078646943,0.010256196,-0.00017131174,0.0047559757,-0.0013393253,-0.001970083,-0.0001557378,-0.0010667881,0.005812291,-0.00020245725,-0.0002881138,-0.00024139635,-0.000887707,-0.002359397,-0.00036598006,-0.00051392394,-0.00035040954,-0.00095000304,-0.00080204,-0.00028032978,-0.00090326724,-0.0003348317,-0.0011524642,-0.0004983531
PLSCR1,0.0032318626,-0.0056524645,-0.005495833,-0.015362674,0.12062797,0.026494103,-0.006656105,-0.027395489,0.0017096561,-0.020352472,-0.010072902,-0.022917934,0.0011068551,-0.0071302163,-0.015099415,-0.002198989,-0.0005018444,-0.0016228977,-0.0061438642,-0.008797953,0.0036635906,0.0010020386,-0.0045251767,-0.012363351,-0.008949978,0.001884908,0.027969962,-0.0023579195,-0.008116016,0.004021718
CPA3,-0.00020545493,-0.0013408522,-0.0015355177,-0.0023681258,-0.0038502004,-0.0019896566,-0.0010921569,-0.003438667,-0.00023789448,-0.0030602247,-0.0018598957,-0.0027358236,-0.00021626987,-0.001481444,-0.0026168379,-0.0002811506,0.041697104,-0.00033521303,-0.0012327298,-0.003276491,-0.00050823315,-0.0007136901,-0.00048660694,-0.001319251,-0.0011137855,-0.0003892838,-0.0012543569,-0.00046497525,-0.0016003806,-0.00069206336
TM4SF1,-8.053549e-05,-0.00052559725,-0.0006018769,-0.000928255,-0.0019667388,-0.0007799199,-0.00042810387,-0.0013479211,-9.325223e-05,-0.0011995294,-0.0007290377,-0.001072368,-8.477375e-05,-0.0005807019,-0.0010257604,-0.000110204324,-0.0001568328,-0.0001313991,-0.00048320869,-0.0012843393,-0.0001992178,-0.0002797491,-0.00019074243,0.016441913,-0.00043657844,-0.00015259271,-0.0004916833,-0.00018225943,-0.00062733155,-0.00027127363
MED12L,0.006870247,-0.0003753772,-0.0021333636,-0.0032902197,-0.005407775,-0.0014881495,-0.0015174167,-0.004777583,-0.00033052557,-0.0042517525,-0.002584083,-0.003801013,-0.00030047575,-0.002058254,-0.0017263961,-0.00039061994,0.029946737,-0.00046574054,-0.0017127135,-0.0016665392,0.0011483066,-0.000991568,-0.0006760689,-0.0018328974,-0.0015474558,0.00037177932,0.002401589,-0.0006460184,-0.0022235122,0.005457118
P2RY14,0.005844621,-0.004668136,-0.0043040984,0.024562623,-0.018887457,-0.0071687987,-0.002831057,-0.013379915,-0.000925661,-0.01080892,-0.0045960513,-0.010645165,-0.00084150257,-0.004612246,-0.009000826,-0.0010939591,-0.00028811168,-0.0013043211,0.00698617,-0.010199176,-0.0019775368,-0.0015091775,-0.0018933928,-0.005133157,-0.0043337625,0.018833779,0.017029064,-0.0018092194,-0.003957268,0.052913282
P2RY13,-0.0014202751,-0.008638082,-0.009196567,-0.015688617,0.13316227,0.0690315,-0.0075499583,-0.02247449,-0.0013030077,-0.01842648,-0.012308258,-0.01834407,-0.0014950414,-0.009287407,-0.016765257,-0.00063447346,-0.002307825,-0.0023173254,-0.007822922,-0.020565389,-0.00317264,-0.004245589,-0.003114386,-0.008338211,-0.0076994896,-0.000753618,0.018157914,-0.0032143474,-0.009224565,-0.0040445765
IGSF10,0.01009952,-0.0020746354,0.00013987099,-0.003664063,-0.005150356,0.00050190924,0.0008339517,-0.005320408,-0.00036807757,-0.0030398022,-0.0028777,-0.0021669741,-0.0003346164,-0.0022921253,-0.0040488467,-0.00043499924,0.022901831,0.0025028698,-0.0019073138,0.0004376882,0.00209487,-0.0011042304,-0.00075289345,0.0014744503,-0.0017232733,-0.00060230476,-0.00069559546,-0.000719424,-0.0024761753,0.0007666703
SUCNR1,0.00079499086,-0.001647344,-0.0018864978,-0.0029094385,-0.00447378,0.0059175906,-0.0013417883,-0.0042246566,-0.00029227338,-0.0037596517,-0.0022850134,-0.0033611632,-0.00026570164,-0.0018200604,-0.0032150256,-0.00034541514,0.00059002894,-0.00041183684,-0.0015145189,-0.004025363,-0.0006243975,-0.00087681954,-0.0005978362,0.032708187,-0.0013683692,-0.00047826063,0.0003558678,-0.00057125225,-0.0019661982,0.0038960446
P2RY1,-0.00044168343,-0.0028825873,-0.0033009795,-0.0050909906,-0.0015422881,0.011405602,-0.0023479278,-0.007392406,-0.000511418,-0.006578795,-0.003998429,-0.0058814343,-0.00046492825,-0.0022059763,-0.005625703,-0.0006044122,0.0050466415,-0.0007206447,-0.0026501012,-0.0070436643,-0.0010926033,0.00066526333,-0.0010461122,0.048870847,-0.002394385,0.00039125662,0.0003719836,-0.0009996019,-0.003440497,0.0015058389
MME,-0.00029442075,0.0026728432,0.0009781269,0.0022552914,-0.0027956218,-0.0028511812,-0.0015650743,-0.0049275802,-0.00034090216,-0.0043853065,-0.0026652338,-0.003920385,-0.00030991327,-0.0021229046,0.00042725747,-0.0004028912,0.0038492403,0.0046969727,-0.0017664919,-0.00469518,-0.0007282936,-0.0010227129,-0.0006973024,-0.0018904442,-0.0015960699,-0.0005578483,-0.0017974813,0.004476602,0.007808456,0.014168779
SSR3,0.0023326587,-0.0070537734,-0.009051069,-0.020720605,0.047504835,0.024480315,-0.0013639834,-0.028793516,0.002757906,-0.0032493311,0.0027372667,-0.019753212,0.0026067623,-0.0017763095,-0.010747771,-0.004183292,0.0012953046,-0.0013372125,0.004194785,-0.014763174,0.0015691317,-0.0021912877,0.024826696,-0.018726153,-0.0061042183,0.0035402859,0.020258686,-0.0026761407,-0.005136568,0.019523192
TIPARP,0.0010086336,-0.005205768,-0.010024054,-0.011217993,0.0106953075,-0.0072214208,0.0036169318,-0.01945721,0.0026014755,0.0028040505,0.013816516,-0.014897954,0.0031278024,-0.0032566113,0.012754823,-0.0007910746,-0.00021241073,0.0078160595,0.008732715,0.009206957,0.0022615914,0.0017889375,-0.00046621423,-0.0086152125,-0.0071054976,-0.00014831754,0.011243329,-0.0003750813,0.00029744094,-0.0027777867
PTX3,-0.0006481345,-0.004229888,-0.0027108535,-0.00611542,0.09007134,0.0017743588,-0.0034453515,-0.007819495,-0.00075047876,-0.008326232,-0.0058673075,-0.0076850355,-0.00068224745,-0.0038585037,-0.005716285,-0.0008869185,-0.00029014167,-0.0010574678,-0.0022086184,-0.006279638,-0.0016032705,-0.0022513885,-0.0015350485,-0.0041617164,-0.003513526,-0.00076224946,-0.0007414465,-0.001466826,-0.005048573,-0.00218319
RARRES1,-0.00015349152,-0.0010017541,-0.0011471153,-0.0017691881,-0.0037484036,-0.0014863878,-0.0008159088,-0.0025689541,-0.00017772152,-0.0022861701,-0.0013895053,-0.0020438419,-0.00016156866,-0.0011067042,-0.0019549609,-0.000210037,-0.00029889823,-0.0002504385,-0.0009209339,-0.0024477984,-0.00037968226,-0.00053318276,-0.00036352925,0.03133587,-0.0008320833,-0.0002908135,-0.00093710603,-0.00034737645,-0.0011955932,-0.00051701214
IQCJ-SCHIP1,-0.00015259653,-0.0009958956,-0.001140457,-0.0017588738,0.013305573,-0.0014777634,-0.0008111644,-0.0025539764,-0.00017668957,-0.0022728685,-0.0013813906,-0.0020319324,-0.00016062774,-0.0011002986,-0.0019435788,-0.00020881456,0.01225201,-0.0002489736,-0.0009155734,-0.0024334965,-0.0003774735,-0.00053007156,-0.00036141032,-0.0009798215,-0.00082722824,-0.00028913107,0.00162049,-0.0003453474,-0.0011886443,-0.0005140082
C3orf80,-0.00018267757,-0.0011922042,-0.0013652828,-0.0021055825,-0.004461168,-0.0017690992,-0.00097108574,-0.0030574703,-0.0002115219,-0.002720955,-0.001653727,-0.0024325205,-0.00019229228,-0.0013172039,-0.0023267516,-0.00024998258,0.036541928,-0.00029805,-0.0010960638,-0.002913237,-0.00045188834,-0.0006345608,-0.0004326617,0.00039737704,-0.0009903102,-0.00034612592,-0.0011152918,-0.00041343138,-0.001422965,-0.000615332
SMC4,-0.00038511207,-0.003619889,-0.0008797672,-0.005306487,-0.0140476525,-0.003874698,-0.0022812914,-0.015084986,0.016071992,-0.0016483413,-0.007328499,-0.015166061,0.007847043,0.004158863,0.0047081504,-0.0023263427,0.0064836326,-0.0001752315,-0.0029406939,0.002480679,0.022781277,-0.0029481268,0.011591792,-0.0036095185,-0.002093267,-0.00026056444,-0.00049297087,0.0015015695,0.0040583294,0.00278622
SPTSSB,-0.0005256354,-0.0034304562,-0.0039284583,-0.0060585923,-0.012106582,-0.004232838,-0.0027941489,-0.008797436,-0.0006086368,-0.007829265,-0.004758379,-0.0069993446,-0.00055330305,-0.0037901192,-0.0066948934,-0.0007192888,-0.0010236104,-0.0008576151,0.0041125235,0.008179886,-0.0013002586,0.07872361,-0.0003786993,-0.003375152,-0.002849513,-0.0009959374,-0.0027107024,-0.0011895956,-0.00073773816,-0.0017705497
SAMD7,0.004941183,-0.00023768283,-0.00027218845,-0.0004197865,-0.0008894041,-0.00035269346,-0.0001935985,-0.0006095428,-4.2169795e-05,-0.0005424542,-0.0003296938,-0.0004849507,-3.8336195e-05,-0.00026260407,-0.00046387277,-4.983746e-05,-7.092254e-05,-5.9420923e-05,-0.00021851619,-0.0005807941,-9.00915e-05,-0.00012650923,0.0026052662,-0.00023385204,-0.00019743452,-6.900485e-05,-0.00022235069,-8.242294e-05,-0.00028368938,-0.00012267621
